Variable,Measure,Country,Value
Cataract,Days,France,1.2
Cataract,Days,Italy,1.6
Cataract,Days,Netherlands,1.4
Cataract,Days,Norway,1.9
Cataract,Days,Sweden,1.7
Cataract,Days,Switzerland,1.6
Cataract,Days,Israel,1.6
Other diseases of the eye and adnexa,Days,Canada,3.5
Other diseases of the eye and adnexa,Days,France,2.8
Other diseases of the eye and adnexa,Days,Italy,3.1
Other diseases of the eye and adnexa,Days,Netherlands,2.6
Other diseases of the eye and adnexa,Days,Norway,2.7
Other diseases of the eye and adnexa,Days,Sweden,2.4
Other diseases of the eye and adnexa,Days,Switzerland,2.5
Other diseases of the eye and adnexa,Days,Israel,3.1
Diseases of the ear and mastoid process,Days,Canada,3.5
Diseases of the ear and mastoid process,Days,France,2.9
Diseases of the ear and mastoid process,Days,Italy,3.7
Diseases of the ear and mastoid process,Days,Netherlands,2.0
Diseases of the ear and mastoid process,Days,Norway,2.1
Diseases of the ear and mastoid process,Days,Sweden,2.3
Diseases of the ear and mastoid process,Days,Switzerland,3.4
Diseases of the ear and mastoid process,Days,Israel,3.3
Diseases of the circulatory system,Days,Canada,8.0
Diseases of the circulatory system,Days,France,6.5
Diseases of the circulatory system,Days,Italy,9.4
Diseases of the circulatory system,Days,Netherlands,5.6
Diseases of the circulatory system,Days,Norway,4.3
Diseases of the circulatory system,Days,Sweden,5.3
Diseases of the circulatory system,Days,Switzerland,8.5
Diseases of the circulatory system,Days,Israel,6.0
Hypertensive diseases,Days,Canada,6.0
Hypertensive diseases,Days,France,6.2
Hypertensive diseases,Days,Italy,8.4
Hypertensive diseases,Days,Netherlands,3.3
Hypertensive diseases,Days,Norway,2.4
Hypertensive diseases,Days,Sweden,3.7
Hypertensive diseases,Days,Switzerland,4.7
Hypertensive diseases,Days,Israel,5.5
Angina pectoris,Days,Canada,4.0
Angina pectoris,Days,France,3.0
Angina pectoris,Days,Italy,4.8
Angina pectoris,Days,Netherlands,3.6
Angina pectoris,Days,Norway,2.7
Angina pectoris,Days,Sweden,3.4
Angina pectoris,Days,Switzerland,3.4
Angina pectoris,Days,Israel,2.8
Acute myocardial infarction,Days,Canada,5.2
Acute myocardial infarction,Days,France,5.2
Acute myocardial infarction,Days,Italy,8.0
Acute myocardial infarction,Days,Netherlands,4.8
Acute myocardial infarction,Days,Norway,3.3
Acute myocardial infarction,Days,Sweden,4.0
Acute myocardial infarction,Days,Switzerland,6.3
Acute myocardial infarction,Days,Israel,5.0
Other ischaemic heart disease,Days,Canada,7.7
Other ischaemic heart disease,Days,France,3.3
Other ischaemic heart disease,Days,Italy,6.1
Other ischaemic heart disease,Days,Netherlands,5.0
Other ischaemic heart disease,Days,Norway,2.8
Other ischaemic heart disease,Days,Sweden,4.1
Other ischaemic heart disease,Days,Switzerland,5.6
Other ischaemic heart disease,Days,Israel,3.7
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Canada,7.1
Pulmonary heart disease and diseases of Pulmonary circulation,Days,France,7.3
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Italy,10.3
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Netherlands,4.3
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Norway,4.3
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Sweden,4.7
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Switzerland,7.1
Pulmonary heart disease and diseases of Pulmonary circulation,Days,Israel,7.6
Conduction disorders and cardiac arrhythmias,Days,Canada,5.3
Conduction disorders and cardiac arrhythmias,Days,France,4.1
Conduction disorders and cardiac arrhythmias,Days,Italy,5.2
Conduction disorders and cardiac arrhythmias,Days,Netherlands,3.7
Conduction disorders and cardiac arrhythmias,Days,Norway,2.8
Conduction disorders and cardiac arrhythmias,Days,Sweden,3.2
Conduction disorders and cardiac arrhythmias,Days,Switzerland,4.0
Conduction disorders and cardiac arrhythmias,Days,Israel,4.0
Heart failure,Days,Canada,10.2
Heart failure,Days,France,9.2
Heart failure,Days,Italy,10.2
Heart failure,Days,Netherlands,7.8
Heart failure,Days,Norway,5.6
Heart failure,Days,Sweden,5.8
Heart failure,Days,Switzerland,10.7
Heart failure,Days,Israel,6.3
Cerebrovascular diseases,Days,Canada,12.4
Cerebrovascular diseases,Days,France,9.4
Cerebrovascular diseases,Days,Italy,14.4
Cerebrovascular diseases,Days,Netherlands,6.5
Cerebrovascular diseases,Days,Norway,7.2
Cerebrovascular diseases,Days,Sweden,8.4
Cerebrovascular diseases,Days,Switzerland,14.7
Cerebrovascular diseases,Days,Israel,12.6
Atherosclerosis,Days,Canada,10.4
Atherosclerosis,Days,France,6.9
Atherosclerosis,Days,Italy,8.2
Atherosclerosis,Days,Netherlands,5.2
Atherosclerosis,Days,Norway,5.3
Atherosclerosis,Days,Sweden,6.4
Atherosclerosis,Days,Switzerland,8.1
Atherosclerosis,Days,Israel,6.1
Varicose veins of lower extremities,Days,Canada,11.3
Varicose veins of lower extremities,Days,France,4.3
Varicose veins of lower extremities,Days,Italy,1.9
Varicose veins of lower extremities,Days,Netherlands,5.2
Varicose veins of lower extremities,Days,Norway,2.4
Varicose veins of lower extremities,Days,Sweden,6.0
Varicose veins of lower extremities,Days,Switzerland,2.9
Varicose veins of lower extremities,Days,Israel,3.1
Other diseases of the circulatory system,Days,Canada,8.5
Other diseases of the circulatory system,Days,France,7.2
Other diseases of the circulatory system,Days,Italy,10.0
Other diseases of the circulatory system,Days,Netherlands,6.7
Other diseases of the circulatory system,Days,Norway,5.4
Other diseases of the circulatory system,Days,Sweden,5.8
Other diseases of the circulatory system,Days,Switzerland,9.3
Other diseases of the circulatory system,Days,Israel,5.5
Diseases of the respiratory system,Days,Canada,7.5
Diseases of the respiratory system,Days,France,6.7
Diseases of the respiratory system,Days,Italy,9.5
Diseases of the respiratory system,Days,Netherlands,5.6
Diseases of the respiratory system,Days,Norway,4.9
Diseases of the respiratory system,Days,Sweden,5.1
Diseases of the respiratory system,Days,Switzerland,6.5
Diseases of the respiratory system,Days,Israel,5.4
Acute upper respiratory infections and influenza,Days,Canada,4.4
Acute upper respiratory infections and influenza,Days,France,4.4
Acute upper respiratory infections and influenza,Days,Italy,4.9
Acute upper respiratory infections and influenza,Days,Netherlands,4.3
Acute upper respiratory infections and influenza,Days,Norway,2.9
Acute upper respiratory infections and influenza,Days,Sweden,3.7
Acute upper respiratory infections and influenza,Days,Switzerland,4.7
Acute upper respiratory infections and influenza,Days,Israel,3.1
Pneumonia,Days,Canada,7.4
Pneumonia,Days,France,8.2
Pneumonia,Days,Italy,10.4
Pneumonia,Days,Netherlands,6.7
Pneumonia,Days,Norway,5.6
Pneumonia,Days,Sweden,5.6
Pneumonia,Days,Switzerland,8.4
Pneumonia,Days,Israel,6.5
Other acute lower respiratory infections,Days,Canada,3.7
Other acute lower respiratory infections,Days,France,4.9
Other acute lower respiratory infections,Days,Italy,6.1
Other acute lower respiratory infections,Days,Netherlands,4.2
Other acute lower respiratory infections,Days,Norway,3.4
Other acute lower respiratory infections,Days,Sweden,3.7
Other acute lower respiratory infections,Days,Switzerland,4.0
Other acute lower respiratory infections,Days,Israel,3.7
Chronic diseases of tonsils and adenoids,Days,Canada,1.1
Chronic diseases of tonsils and adenoids,Days,France,1.3
Chronic diseases of tonsils and adenoids,Days,Italy,1.5
Chronic diseases of tonsils and adenoids,Days,Netherlands,1.1
Chronic diseases of tonsils and adenoids,Days,Norway,1.2
Chronic diseases of tonsils and adenoids,Days,Sweden,1.2
Chronic diseases of tonsils and adenoids,Days,Switzerland,2.2
Chronic diseases of tonsils and adenoids,Days,Israel,1.4
Other diseases of upper respiratory tract,Days,Canada,3.3
Other diseases of upper respiratory tract,Days,France,2.2
Other diseases of upper respiratory tract,Days,Italy,2.4
Other diseases of upper respiratory tract,Days,Netherlands,1.9
Other diseases of upper respiratory tract,Days,Norway,2.0
Other diseases of upper respiratory tract,Days,Sweden,2.6
Other diseases of upper respiratory tract,Days,Switzerland,2.3
Other diseases of upper respiratory tract,Days,Israel,2.2
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Canada,7.9
Chronic obstructive Pulmonary disease and bronchiectasis,Days,France,8.5
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Italy,11.4
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Netherlands,6.5
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Norway,4.8
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Sweden,5.1
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Switzerland,10.4
Chronic obstructive Pulmonary disease and bronchiectasis,Days,Israel,5.6
Asthma,Days,Canada,2.9
Asthma,Days,France,3.3
Asthma,Days,Italy,5.8
Asthma,Days,Netherlands,4.0
Asthma,Days,Norway,5.2
Asthma,Days,Sweden,2.8
Asthma,Days,Switzerland,6.7
Asthma,Days,Israel,3.3
Other diseases of the respiratory system,Days,Canada,12.0
Other diseases of the respiratory system,Days,France,9.4
Other diseases of the respiratory system,Days,Italy,11.6
Other diseases of the respiratory system,Days,Netherlands,6.8
Other diseases of the respiratory system,Days,Norway,7.1
Other diseases of the respiratory system,Days,Sweden,7.0
Other diseases of the respiratory system,Days,Switzerland,10.3
Other diseases of the respiratory system,Days,Israel,10.0
Diseases of the digestive system,Days,Canada,5.8
Diseases of the digestive system,Days,France,5.2
Diseases of the digestive system,Days,Italy,6.7
Diseases of the digestive system,Days,Netherlands,4.3
Diseases of the digestive system,Days,Norway,4.1
Diseases of the digestive system,Days,Sweden,4.4
Diseases of the digestive system,Days,Switzerland,5.5
Diseases of the digestive system,Days,Israel,3.9
Disorders of teeth and supporting structures,Days,Canada,1.9
Disorders of teeth and supporting structures,Days,France,2.1
Disorders of teeth and supporting structures,Days,Italy,2.7
Disorders of teeth and supporting structures,Days,Netherlands,1.3
Disorders of teeth and supporting structures,Days,Norway,2.8
Disorders of teeth and supporting structures,Days,Sweden,3.1
Disorders of teeth and supporting structures,Days,Switzerland,3.0
Disorders of teeth and supporting structures,Days,Israel,3.1
"Other diseases of oral cavity, salivary glands and jaws",Days,Canada,5.0
"Other diseases of oral cavity, salivary glands and jaws",Days,France,4.3
"Other diseases of oral cavity, salivary glands and jaws",Days,Italy,4.0
"Other diseases of oral cavity, salivary glands and jaws",Days,Netherlands,3.6
"Other diseases of oral cavity, salivary glands and jaws",Days,Norway,3.2
"Other diseases of oral cavity, salivary glands and jaws",Days,Sweden,4.1
"Other diseases of oral cavity, salivary glands and jaws",Days,Switzerland,4.3
"Other diseases of oral cavity, salivary glands and jaws",Days,Israel,3.3
Diseases of oesophagus,Days,Canada,5.9
Diseases of oesophagus,Days,France,4.5
Diseases of oesophagus,Days,Italy,7.2
Diseases of oesophagus,Days,Netherlands,4.2
Diseases of oesophagus,Days,Norway,3.1
Diseases of oesophagus,Days,Sweden,4.1
Diseases of oesophagus,Days,Switzerland,5.5
Diseases of oesophagus,Days,Israel,4.6
Peptic ulcer,Days,Canada,7.7
Peptic ulcer,Days,France,7.9
Peptic ulcer,Days,Italy,9.9
Peptic ulcer,Days,Netherlands,5.6
Peptic ulcer,Days,Norway,4.9
Peptic ulcer,Days,Sweden,4.9
Peptic ulcer,Days,Switzerland,8.5
Peptic ulcer,Days,Israel,6.9
Dyspepsia and Other diseases of stomach and duodenum,Days,Canada,6.8
Dyspepsia and Other diseases of stomach and duodenum,Days,France,4.1
Dyspepsia and Other diseases of stomach and duodenum,Days,Italy,7.6
Dyspepsia and Other diseases of stomach and duodenum,Days,Netherlands,4.5
Dyspepsia and Other diseases of stomach and duodenum,Days,Norway,3.1
Dyspepsia and Other diseases of stomach and duodenum,Days,Sweden,4.1
Dyspepsia and Other diseases of stomach and duodenum,Days,Switzerland,5.4
Dyspepsia and Other diseases of stomach and duodenum,Days,Israel,5.0
Diseases of appendix,Days,Canada,2.3
Diseases of appendix,Days,France,3.3
Diseases of appendix,Days,Italy,4.6
Diseases of appendix,Days,Netherlands,2.7
Diseases of appendix,Days,Norway,2.5
Diseases of appendix,Days,Sweden,2.4
Diseases of appendix,Days,Switzerland,3.3
Diseases of appendix,Days,Israel,3.0
Inguinal hernia,Days,Canada,3.3
Inguinal hernia,Days,France,2.3
Inguinal hernia,Days,Italy,2.0
Inguinal hernia,Days,Netherlands,1.8
Inguinal hernia,Days,Norway,1.9
Inguinal hernia,Days,Sweden,3.9
Inguinal hernia,Days,Switzerland,2.2
Inguinal hernia,Days,Israel,1.6
Other abdominal hernia,Days,Canada,4.5
Other abdominal hernia,Days,France,4.4
Other abdominal hernia,Days,Italy,4.5
Other abdominal hernia,Days,Netherlands,3.6
Other abdominal hernia,Days,Norway,3.6
Other abdominal hernia,Days,Sweden,3.6
Other abdominal hernia,Days,Switzerland,4.8
Other abdominal hernia,Days,Israel,2.7
Crohn's disease and ulcerative colitis,Days,Canada,8.1
Crohn's disease and ulcerative colitis,Days,France,6.7
Crohn's disease and ulcerative colitis,Days,Italy,9.2
Crohn's disease and ulcerative colitis,Days,Netherlands,6.5
Crohn's disease and ulcerative colitis,Days,Norway,5.6
Crohn's disease and ulcerative colitis,Days,Sweden,5.7
Crohn's disease and ulcerative colitis,Days,Switzerland,8.7
Crohn's disease and ulcerative colitis,Days,Israel,5.4
Other noninfective gastroenteritis and colitis,Days,Canada,7.8
Other noninfective gastroenteritis and colitis,Days,France,5.3
Other noninfective gastroenteritis and colitis,Days,Italy,6.5
Other noninfective gastroenteritis and colitis,Days,Netherlands,4.9
Other noninfective gastroenteritis and colitis,Days,Norway,4.0
Other noninfective gastroenteritis and colitis,Days,Sweden,5.2
Other noninfective gastroenteritis and colitis,Days,Switzerland,6.4
Other noninfective gastroenteritis and colitis,Days,Israel,2.9
Paralytic ileus and Intestinal obstruction without hernia,Days,Canada,6.7
Paralytic ileus and Intestinal obstruction without hernia,Days,France,7.5
Paralytic ileus and Intestinal obstruction without hernia,Days,Italy,8.8
Paralytic ileus and Intestinal obstruction without hernia,Days,Netherlands,7.0
Paralytic ileus and Intestinal obstruction without hernia,Days,Norway,6.3
Paralytic ileus and Intestinal obstruction without hernia,Days,Sweden,4.9
Paralytic ileus and Intestinal obstruction without hernia,Days,Switzerland,7.9
Paralytic ileus and Intestinal obstruction without hernia,Days,Israel,5.5
Diverticular disease of intestine,Days,Canada,6.3
Diverticular disease of intestine,Days,France,5.3
Diverticular disease of intestine,Days,Italy,8.2
Diverticular disease of intestine,Days,Netherlands,5.0
Diverticular disease of intestine,Days,Norway,3.8
Diverticular disease of intestine,Days,Sweden,4.1
Diverticular disease of intestine,Days,Switzerland,7.1
Diverticular disease of intestine,Days,Israel,4.2
Diseases of anus and rectum,Days,Canada,4.3
Diseases of anus and rectum,Days,France,3.3
Diseases of anus and rectum,Days,Italy,3.6
Diseases of anus and rectum,Days,Netherlands,2.4
Diseases of anus and rectum,Days,Norway,2.7
Diseases of anus and rectum,Days,Sweden,2.7
Diseases of anus and rectum,Days,Switzerland,3.1
Diseases of anus and rectum,Days,Israel,2.4
Other diseases of intestine,Days,Canada,8.8
Other diseases of intestine,Days,France,5.0
Other diseases of intestine,Days,Italy,11.5
Other diseases of intestine,Days,Netherlands,4.5
Other diseases of intestine,Days,Norway,3.4
Other diseases of intestine,Days,Sweden,4.6
Other diseases of intestine,Days,Switzerland,7.3
Other diseases of intestine,Days,Israel,10.7
Alcoholic liver disease,Days,Canada,12.1
Alcoholic liver disease,Days,France,11.6
